Tue, Oct 01, 2019
2:54:16 PM

Temperature (K)	B-Field (Gauss)	sample current AB	sample current AD	sample current AC	sample current BD	sample current -AB	sample current -AD	sample current -AC	sample current -BD	Voltage CD	Voltage BC	Voltage BD	Voltage AC	Voltage -CD	Voltage -BC	Voltage -BD	Voltage -AC	
241.1000000	4162.0000000	0.0001540	0.0001600	0.0001550	0.0001386	-0.0001538	-0.0001618	-0.0001526	-0.0001396	0.2194215	0.2639175	0.1772647	0.1059181	-0.2194701	-0.2684775	-0.1794183	-0.1078336
242.6000000	121.8199997	0.0001702	0.0001771	0.0001719	0.0001534	-0.0001703	-0.0001786	-0.0001689	-0.0001543	0.2185497	0.2603408	0.0285388	-0.0281529	-0.2192282	-0.2628903	-0.0323965	0.0266695
244.0500000	-3964.0000000	0.0001528	0.0001596	0.0001547	0.0001380	-0.0001534	-0.0001607	-0.0001519	-0.0001390	0.2178672	0.2572713	-0.1151566	-0.1571786	-0.2194149	-0.2578765	0.1093187	0.1547392
245.8500000	4162.0000000	0.0001530	0.0001591	0.0001549	0.0001382	-0.0001530	-0.0001616	-0.0001518	-0.0001394	0.2200994	0.2619114	0.1612067	0.0958021	-0.2200867	-0.2672597	-0.1633323	-0.0967689
247.3000000	121.6399994	0.0001695	0.0001767	0.0001724	0.0001534	-0.0001702	-0.0001788	-0.0001684	-0.0001550	0.2184168	0.2591145	0.0262682	-0.0269422	-0.2194842	-0.2611939	-0.0304673	0.0228516
248.8000000	-3965.0000000	0.0001539	0.0001614	0.0001573	0.0001399	-0.0001554	-0.0001636	-0.0001535	-0.0001417	0.2173350	0.2571623	-0.1001432	-0.1412369	-0.2196493	-0.2559295	0.0935106	0.1344129
250.5500000	4162.0000000	0.0001562	0.0001621	0.0001594	0.0001418	-0.0001566	-0.0001666	-0.0001551	-0.0001436	0.2192686	0.2585426	0.1408852	0.0805672	-0.2194593	-0.2645221	-0.1420336	-0.0816793
252.0500000	121.7300034	0.0001740	0.0001812	0.0001789	0.0001585	-0.0001756	-0.0001835	-0.0001734	-0.0001598	0.2166051	0.2568089	0.0251413	-0.0264884	-0.2184314	-0.2574522	-0.0289928	0.0236421
253.5500000	-3964.0000000	0.0001604	0.0001685	0.0001663	0.0001470	-0.0001634	-0.0001712	-0.0001609	-0.0001483	0.2150073	0.2561831	-0.0780676	-0.1216083	-0.2182329	-0.2517937	0.0709258	0.1125089
255.4500000	4162.0000000	0.0001663	0.0001715	0.0001713	0.0001517	-0.0001673	-0.0001774	-0.0001651	-0.0001533	0.2155108	0.2527498	0.1148041	0.0582657	-0.2165441	-0.2582819	-0.1138621	-0.0541854
257.0500000	122.0199966	0.0001870	0.0001939	0.0001959	0.0001716	-0.0001901	-0.0001972	-0.0001876	-0.0001727	0.2116604	0.2519870	0.0253022	-0.0276899	-0.2145827	-0.2504966	-0.0276548	0.0248689
